id_article,response_variable,measured_metrics,measured_unit,yi,vi,silvo_mean,silvo_se,silvo_sd,silvo_n,control_mean,control_se,control_sd,control_n,id_obs,experimental_design,comparator,tree_crop_combination_t,sub_response_variable,alley_width,distance_tree_m,study_year_start,study_year_end,comments,min_value_shift,row_id
6,Pest and Disease,Disease,µg/kg dry barley grain,-0.20782252635100665,1.8375183384746805,138.185,128.89,964.5244411625864,56,170.10500000000002,167.32,1252.1082279100317,56,202,NA,Monoculture,Biomass-Arable,Disease,48,24,2016,2017,Mycotoxin (Fusaric acid) concentration in wheat,19.145,194
6,Pest and Disease,Disease,µg/kg dry barley grain,-0.5570735909459443,0.5954835911745929,22.225,4.19,31.35508890116563,56,38.795,29.03,217.24062787609503,56,203,NA,Monoculture,Biomass-Arable,Disease,48,24,2016,2017,Mycotoxin (Fumonisini B1) concentration in wheat,19.145,195
6,Pest and Disease,Disease,µg/kg dry barley grain,-0.6647248328187836,1.6389680295935367,53.974999999999994,43.43,325.00036061518455,56,104.925,104.48,781.8567275402828,56,205,NA,Monoculture,Biomass-Arable,Disease,48,24,2016,2017,Mycotoxin (Enniatin B) concentration in wheat,19.145,197
7,Biodiversity,Relative abundance of Ascomycota,%,-0.251912098998295,0.02454813019075152,68.765,7.58,15.16,4,88.46499999999999,9.85,19.7,4,208,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Ascomycota at 0 m in Dornburg,19.145,198
7,Biodiversity,Relative abundance of Ascomycota,%,-0.17254639585745227,0.1208824105580057,74.445,24.52,49.04,4,88.46499999999999,9.85,19.7,4,209,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Ascomycota at 1 m in Dornburg,19.145,199
7,Biodiversity,Relative abundance of Ascomycota,%,-0.14734445192949103,0.05786973940440623,76.345,16.28,32.56,4,88.46499999999999,9.85,19.7,4,210,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Ascomycota at 7 m in Dornburg,19.145,200
7,Biodiversity,Relative abundance of Ascomycota,%,-0.07096087887882263,0.06736501135509398,82.405,19.32,38.64,4,88.46499999999999,9.85,19.7,4,211,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Ascomycota at 24 m in Dornburg,19.145,201
7,Biodiversity,Relative abundance of Ascomycota,%,-0.5284781557637765,0.07341506140227856,59.295,15.91,31.82,4,100.585,3.79,7.58,4,212,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Ascomycota at 0 m in Forst,19.145,202
7,Biodiversity,Relative abundance of Ascomycota,%,-0.07021148912864975,0.00339758777507615,93.765,4.17,8.34,4,100.585,3.79,7.58,4,213,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Ascomycota at 1 m in Forst,19.145,203
7,Biodiversity,Relative abundance of Ascomycota,%,-0.02669914787382851,0.00478347791361706,97.935,5.68,11.36,4,100.585,3.79,7.58,4,214,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Ascomycota at 7 m in Forst,19.145,204
7,Biodiversity,Relative abundance of Ascomycota,%,-0.07021148912864975,0.00508932015518394,93.765,5.68,11.36,4,100.585,3.79,7.58,4,215,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Ascomycota at 24 m in Forst,19.145,205
7,Biodiversity,Relative abundance of Ascomycota,%,-0.12970665391840483,0.0155142605983895,82.025,9.09,18.18,4,93.385,5.31,10.62,4,216,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Ascomycota at 0 m in Wendhausen,19.145,206
7,Biodiversity,Relative abundance of Ascomycota,%,-0.07145499793153808,0.02390275613555995,86.945,12.5,25,4,93.385,5.31,10.62,4,217,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Ascomycota at 1 m in Wendhausen,19.145,207
7,Biodiversity,Relative abundance of Ascomycota,%,0.01213361701142616,0.00787493040837028,94.525,6.44,12.88,4,93.385,5.31,10.62,4,218,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Ascomycota at 7 m in Wendhausen,19.145,208
7,Biodiversity,Relative abundance of Ascomycota,%,-0.04556946338934622,0.00972680363022143,89.225,7.19,14.38,4,93.385,5.31,10.62,4,219,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Ascomycota at 24 m in Wendhausen,19.145,209
7,Biodiversity,Relative abundance of Basidiomycota,%,0.5587426282496467,0.07888085631730768,67.255,9.09,18.18,4,38.465,9.47,18.94,4,220,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of  Basidiomycota  at 0 m in Dornburg,19.145,210
7,Biodiversity,Relative abundance of Basidiomycota,%,0.4069804895165065,0.2650923170712055,57.785,26.13,52.26,4,38.465,9.47,18.94,4,221,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of  Basidiomycota  at 1 m in Dornburg,19.145,211
7,Biodiversity,Relative abundance of Basidiomycota,%,0.2663658864205015,0.22058150975231816,50.205,20.08,40.16,4,38.465,9.47,18.94,4,222,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of  Basidiomycota  at 7 m in Dornburg,19.145,212
7,Biodiversity,Relative abundance of Basidiomycota,%,0.22799333454037363,0.2533291983989632,48.315,21.21,42.42,4,38.465,9.47,18.94,4,223,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of  Basidiomycota  at 24 m in Dornburg,19.145,213
7,Biodiversity,Relative abundance of Basidiomycota,%,0.8452914479198923,0.05133791945174022,76.345,16.16,32.32,4,32.785,2.65,5.3,4,224,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Basidiomycota  at 0 m in Forst,19.145,214
7,Biodiversity,Relative abundance of Basidiomycota,%,0.04502847723570218,0.01642003604844033,34.295,3.41,6.82,4,32.785,2.65,5.3,4,225,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Basidiomycota  at 1 m in Forst,19.145,215
7,Biodiversity,Relative abundance of Basidiomycota,%,0.02261857583611783,0.0281455443308972,33.535,4.93,9.86,4,32.785,2.65,5.3,4,226,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Basidiomycota  at 7 m in Forst,19.145,216
7,Biodiversity,Relative abundance of Basidiomycota,%,0.10912040500733176,0.04132208337754548,36.565,6.82,13.64,4,32.785,2.65,5.3,4,227,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Basidiomycota  at 24 m in Forst,19.145,217
7,Biodiversity,Relative abundance of Basidiomycota,%,0.42491062301317795,0.03820708930152417,53.614999999999995,9.09,18.18,4,35.055,3.41,6.82,4,228,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Basidiomycota at 0 m in Wendhausen,19.145,218
7,Biodiversity,Relative abundance of Basidiomycota,%,0.10266111174345312,0.04372257713355347,38.845,7.19,14.38,4,35.055,3.41,6.82,4,229,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Basidiomycota at 1 m in Forst in Wendhausen,19.145,219
7,Biodiversity,Relative abundance of Basidiomycota,%,0.06274508676632329,0.02962542236798964,37.325,5.3,10.6,4,35.055,3.41,6.82,4,230,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Basidiomycota  at 7 m in Forst in Wendhausen,19.145,220
7,Biodiversity,Relative abundance of Basidiomycota,%,0.09283048025196716,0.01917094769026802,38.465,3.79,7.58,4,35.055,3.41,6.82,4,231,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Basidiomycota  at 24 m in Forst in Wendhausen,19.145,221
7,Biodiversity,Relative abundance of Alternaria spp,%,0.01391577158485844,0.00685570158703417,20.985,1.03,2.06,4,20.695,1.38,2.76,4,233,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Alternaria at 1 m in Dornburg,19.145,222
7,Biodiversity,Relative abundance of Alternaria spp,%,-0.02792930189606871,0.00914863311355801,20.125,1.38,2.76,4,20.695,1.38,2.76,4,234,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Alternaria at 7 m in Dornburg,19.145,223
7,Biodiversity,Relative abundance of Alternaria spp,%,0.02717040350490107,0.01106512062724282,21.265,1.73,3.46,4,20.695,1.38,2.76,4,235,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Alternaria at 24 m in Dornburg,19.145,224
7,Biodiversity,Relative abundance of Alternaria spp,%,-0.30148554918796044,0.00875936252611299,20.235,0.29,0.58,4,27.355,2.53,5.06,4,236,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Alternaria at 0 m in Forst,19.145,225
7,Biodiversity,Relative abundance of Alternaria spp,%,-0.1662568086471776,0.01790439430995592,23.165,2.24,4.48,4,27.355,2.53,5.06,4,237,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Alternaria at 1 m in Forst,19.145,226
7,Biodiversity,Relative abundance of Alternaria spp,%,-0.07631785559147662,0.02351421578490637,25.345,3.1,6.2,4,27.355,2.53,5.06,4,238,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Alternaria at 7 m in Forst,19.145,227
7,Biodiversity,Relative abundance of Alternaria spp,%,-0.13690548854771886,0.00925143240300184,23.855,0.63,1.26,4,27.355,2.53,5.06,4,239,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Alternaria at 24 m in Forst,19.145,228
7,Biodiversity,Relative abundance of Alternaria spp,%,0.00930479703731436,5.990441370221731e-4,19.435,0.46,0.92,4,19.255,0.12,0.24,4,240,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Alternaria at 0 m in Wendhausen,19.145,229
7,Biodiversity,Relative abundance of Alternaria spp,%,0.10491897441199977,0.03953540685036838,21.385,4.25,8.5,4,19.255,0.12,0.24,4,241,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Alternaria at 1 m in Wendhausen,19.145,230
7,Biodiversity,Relative abundance of Alternaria spp,%,0.01494873197804594,4.576801274301182e-4,19.545,0.4,0.8,4,19.255,0.12,0.24,4,242,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Alternaria at 7 m in Wendhausen,19.145,231
7,Biodiversity,Relative abundance of Alternaria spp,%,0.01187417152380025,1.2417800223820305e-4,19.485,0.18,0.36,4,19.255,0.12,0.24,4,243,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Alternaria at 24 m in Wendhausen,19.145,232
7,Biodiversity,Relative abundance of Clasdosporium spp,%,0.00309198906477577,1.534983312000808e-4,19.435,0.17,0.34,4,19.375,0.17,0.34,4,244,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Cladosporium spp at 0 m in Dornburg,19.145,233
7,Biodiversity,Relative abundance of Clasdosporium spp,%,0.0173961920901797,0.00113080634756774,19.715,0.64,1.28,4,19.375,0.17,0.34,4,245,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Cladosporium spp at 1 m in Dornburg,19.145,234
7,Biodiversity,Relative abundance of Clasdosporium spp,%,0.01485683064436218,0.00130813451797703,19.665,0.69,1.38,4,19.375,0.17,0.34,4,246,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Clasdosporium spp at 7 m in Dornburg,19.145,235
7,Biodiversity,Relative abundance of Clasdosporium spp,%,0.14082729334081748,0.06356155554476192,22.305,5.62,11.24,4,19.375,0.17,0.34,4,247,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Clasdosporium spp at 24 m in Dornburg,19.145,236
7,Biodiversity,Relative abundance of Clasdosporium spp,%,-0.04990189302212245,0.0051279622308691,22.475,0.86,1.72,4,23.625,1.43,2.86,4,248,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Clasdosporium spp at 0 m in Forst,19.145,237
7,Biodiversity,Relative abundance of Clasdosporium spp,%,-0.0651454071957022,0.01190957704862818,22.135,2.01,4.02,4,23.625,1.43,2.86,4,249,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Clasdosporium spp at 1 m in Forst,19.145,238
7,Biodiversity,Relative abundance of Clasdosporium spp,%,-0.01235109397802746,0.0071611499186232,23.335,1.38,2.76,4,23.625,1.43,2.86,4,250,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Clasdosporium sppat 7 m in Forst,19.145,239
7,Biodiversity,Relative abundance of Clasdosporium spp,%,-0.01707618867990421,0.00953769920551435,23.225,1.78,3.56,4,23.625,1.43,2.86,4,251,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Clasdosporium spp at 24 m in Forst,19.145,240
7,Biodiversity,Relative abundance of Clasdosporium spp,%,0.06076165922024711,0.01011181386542173,20.525,2.06,4.12,4,19.315,0.12,0.24,4,252,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Clasdosporium spp at 0 m in Wendhausen,19.145,241
7,Biodiversity,Relative abundance of Clasdosporium spp,%,0.05783411382612167,0.01201903239615741,20.465,2.24,4.48,4,19.315,0.12,0.24,4,253,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Clasdosporium spp at 1 m in Wendhausen,19.145,242
7,Biodiversity,Relative abundance of Clasdosporium spp,%,0.0465317822095842,3.209250866363795e-4,20.235,0.34,0.68,4,19.315,0.12,0.24,4,254,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Clasdosporium spp at 7 m in Wendhausen,19.145,243
7,Biodiversity,Relative abundance of Clasdosporium spp,%,0.01183750312667332,1.7707786334565748e-4,19.545,0.23,0.46,4,19.315,0.12,0.24,4,255,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Clasdosporium spp at 24 m in Wendhausen,19.145,244
7,Biodiversity,Relative abundance of Trichoderma  spp,%,-0.06300508796513436,0.0012590419842334,19.375,0.23,0.46,4,20.635,0.69,1.38,4,256,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Trichoderma  spp at 0 m in Dornburg,19.145,245
7,Biodiversity,Relative abundance of Trichoderma  spp,%,-0.00534500786605323,0.00188935115896824,20.525,0.57,1.14,4,20.635,0.69,1.38,4,257,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Trichoderma  spp at 1 m in Dornburg,19.145,246
7,Biodiversity,Relative abundance of Trichoderma  spp,%,0.03570107847432683,0.00804633932590023,21.385,1.78,3.56,4,20.635,0.69,1.38,4,258,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Trichoderma  spp at 7 m in Dornburg,19.145,247
7,Biodiversity,Relative abundance of Trichoderma  spp,%,0.01108445083897085,0.00985250939183544,20.865,1.95,3.9,4,20.635,0.69,1.38,4,259,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Trichoderma  spp at 24 m in Dornburg,19.145,248
7,Biodiversity,Relative abundance of Trichoderma  spp,%,-0.05991309890035866,9.300874083083006e-4,19.435,0.23,0.46,4,20.635,0.58,1.16,4,260,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Trichoderma  spp at 0 m in Forst,19.145,249
7,Biodiversity,Relative abundance of Trichoderma  spp,%,0.06200624080913558,0.00509191440403698,21.955,1.44,2.88,4,20.635,0.58,1.16,4,261,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Trichoderma  spp at 1 m in Forst,19.145,250
7,Biodiversity,Relative abundance of Trichoderma  spp,%,0.04361914499455286,0.00363646051092293,21.555,1.15,2.3,4,20.635,0.58,1.16,4,262,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Trichoderma spp at 7 m in Forst,19.145,251
7,Biodiversity,Relative abundance of Trichoderma  spp,%,0.13785327317117002,0.00535348514107581,23.685,1.6,3.2,4,20.635,0.58,1.16,4,263,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Trichoderma  spp at 24 m in Forst,19.145,252
7,Biodiversity,Relative abundance of Trichoderma  spp,%,-0.16216830974130494,0.00405342300795203,19.255,0.06,0.12,4,22.645,1.44,2.88,4,264,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Trichoderma  spp at 0 m in Wendhausen,19.145,253
7,Biodiversity,Relative abundance of Trichoderma  spp,%,0.05205476195989315,0.04302740557067908,23.855,4.71,9.42,4,22.645,1.44,2.88,4,265,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Trichoderma  spp at 1 m in Wendhausen,19.145,254
7,Biodiversity,Relative abundance of Trichoderma  spp,%,-0.06806279283614636,0.00699879566959571,21.155,1.15,2.3,4,22.645,1.44,2.88,4,266,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Trichoderma  spp at 7 m in Wendhausen,19.145,255
7,Biodiversity,Relative abundance of Trichoderma  spp,%,0.01750974916429444,0.01553160873136911,23.045,2.47,4.94,4,22.645,1.44,2.88,4,267,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Trichoderma  spp at 24 m in Wendhausen,19.145,256
7,Biodiversity,Relative abundance of Fusarium spp,%,-0.01381096121207014,5.51611260934742e-4,19.415,0.14,0.28,4,19.685,0.44,0.88,4,268,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Fusarium  spp at 0 m in Dornburg,19.145,257
7,Biodiversity,Relative abundance of Fusarium spp,%,-0.01021198560502824,6.270946323519053e-4,19.485,0.22,0.44,4,19.685,0.44,0.88,4,269,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Fusarium spp at 1 m in Dornburg,19.145,258
7,Biodiversity,Relative abundance of Fusarium spp,%,-0.00816122866995121,5.510270255877134e-4,19.525,0.14,0.28,4,19.685,0.44,0.88,4,270,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Fusarium spp at 7 m in Dornburg,19.145,259
7,Biodiversity,Relative abundance of Fusarium spp,%,-0.01278136009151433,5.260885940714395e-4,19.435,0.1,0.2,4,19.685,0.44,0.88,4,271,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Fusarium spp at 24 m in Dornburg,19.145,260
7,Biodiversity,Relative abundance of Fusarium spp,%,-0.1269925511934654,0.00240011109509865,19.275,0.06,0.12,4,21.885,1.07,2.14,4,272,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Fusarium spp at 0 m in Forst,19.145,261
7,Biodiversity,Relative abundance of Fusarium spp,%,-0.02545255400289528,0.00808506372325566,21.335,1.61,3.22,4,21.885,1.07,2.14,4,273,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Fusarium spp at 1 m in Forst,19.145,262
7,Biodiversity,Relative abundance of Fusarium spp,%,-0.02639042042568497,0.00318279825699725,21.315,0.6,1.2,4,21.885,1.07,2.14,4,274,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Fusarium spp at 7 m in Forst,19.145,263
7,Biodiversity,Relative abundance of Fusarium spp,%,-0.06855235362661799,0.0028540348141427,20.435,0.44,0.88,4,21.885,1.07,2.14,4,275,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Fusarium  spp at 24 m in Forst,19.145,264
7,Biodiversity,Relative abundance of Fusarium spp,%,-0.04120623645200794,0.00213494886657434,19.255,0.11,0.22,4,20.065,0.92,1.84,4,276,NA,Monoculture,Biomass-Arable,Fungi,48,0,2019,2019,Relative abundance of Fusarium  spp at 0 m in Wendhausen,19.145,265
7,Biodiversity,Relative abundance of Fusarium spp,%,-0.00901132505922628,0.00907122484062836,19.885,1.66,3.32,4,20.065,0.92,1.84,4,277,NA,Monoculture,Biomass-Arable,Fungi,48,1,2019,2019,Relative abundance of Fusarium spp at 1 m in Wendhausen,19.145,266
7,Biodiversity,Relative abundance of Fusarium spp,%,-0.03654301556640394,0.00215468710620054,19.345,0.14,0.28,4,20.065,0.92,1.84,4,278,NA,Monoculture,Biomass-Arable,Fungi,48,7,2019,2019,Relative abundance of Fusarium spp at 7 m in Wendhausen,19.145,267
7,Biodiversity,Relative abundance of Fusarium spp,%,-0.02830616076026036,0.00225371439949357,19.505,0.24,0.48,4,20.065,0.92,1.84,4,279,NA,Monoculture,Biomass-Arable,Fungi,48,24,2019,2019,Relative abundance of Fusarium  spp at 24 m in Wendhausen,19.145,268
8,Soil quality,soil microbial biomass C,%,0.03215830552467924,6.761449838597536e-5,21.898,0.12,0.5878775382679626,24,21.205,0.13,0.6368673331236263,24,280,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,0,2015,2015,"Mean percentages of (a) soil organic C (SOC) present as soil
microbial biomass C (MBC) measured at tree row at 0-5 cm",19.145,269
8,Soil quality,soil microbial biomass C,%,-4.716981219534771e-4,7.520471173093842e-5,21.195,0.13,0.6368673331236263,24,21.205,0.13,0.6368673331236263,24,281,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,1,2015,2015,"Mean percentages of (a) soil organic C (SOC) present as soil
microbial biomass C (MBC) measured at 1m at 0-5 cm depth",19.145,270
8,Soil quality,soil microbial biomass C,%,-0.00995268879039735,8.205023493272964e-5,20.995,0.14,0.6858571279792899,24,21.205,0.13,0.6368673331236263,24,282,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,7,2015,2015,"Mean percentages of (a) soil organic C (SOC) present as soil
microbial biomass C (MBC) measured at 7m at 0-5 cm depth",19.145,271
8,Soil quality,soil microbial biomass C,%,0.00760532687884014,2.9286410399358232e-5,20.986,0.08,0.39191835884530846,24,20.827,0.08,0.39191835884530846,24,283,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,0,2015,2015,"Mean percentages of (a) soil organic C (SOC) present as soil
microbial biomass C (MBC) measured at tree row at 5-20  cm depth",19.145,272
8,Soil quality,soil microbial biomass C,%,0.00119964504898051,2.9473780771076705e-5,20.852,0.08,0.39191835884530846,24,20.827,0.08,0.39191835884530846,24,284,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,1,2015,2015,"Mean percentages of (a) soil organic C (SOC) present as soil
microbial biomass C (MBC) measured at 1m at 5-20 cm depth",19.145,273
8,Soil quality,soil microbial biomass C,%,-0.00201864915227835,4.276277674528484e-5,20.785,0.11,0.5388877434122992,24,20.827,0.08,0.39191835884530846,24,285,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,7,2015,2015,"Mean percentages of (a) soil organic C (SOC) present as soil
microbial biomass C (MBC) measured at 7m at 5-20 cm depth",19.145,274
8,Soil quality,Relative abundance of fungal biomass,%,0.01254406814813624,5.645353981380739e-5,20.055,0.12,0.5878775382679626,24,19.805,0.09,0.440908153700972,24,286,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,0,2015,2015,Mean percentages ofergosterol to MBC ratios measured at tree row at 0-5 cm,19.145,275
8,Soil quality,Relative abundance of fungal biomass,%,0,4.130145209659364e-5,19.805,0.09,0.440908153700972,24,19.805,0.09,0.440908153700972,24,287,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,1,2015,2015,Mean percentages ofergosterol to MBC ratios measured at 1m at 0-5 cm,19.145,276
8,Soil quality,Relative abundance of fungal biomass,%,-0.00101035623649231,4.1343223466045575e-5,19.785,0.09,0.440908153700972,24,19.805,0.09,0.440908153700972,24,288,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,7,2015,2015,Mean percentages ofergosterol to MBC ratios measured at 7 m at 0-5 cm,19.145,277
8,Soil quality,Relative abundance of fungal biomass,%,0.00171960390341259,2.1737242566726805e-5,19.789,0.07,0.34292856398964494,24,19.755,0.06,0.2939387691339813,24,289,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,0,2015,2015,Mean percentages ofergosterol to MBC ratios measured at tree row at 5-20 cm,19.145,278
8,Soil quality,Relative abundance of fungal biomass,%,-0.00151975713141618,1.8477318802437228e-5,19.725,0.06,0.2939387691339813,24,19.755,0.06,0.2939387691339813,24,290,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,1,2015,2015,Mean percentages ofergosterol to MBC ratios measured at 1m at 5-20 cm,19.145,279
8,Soil quality,Relative abundance of fungal biomass,%,-0.00456621797958119,1.568937443622211e-5,19.665,0.05,0.2449489742783178,24,19.755,0.06,0.2939387691339813,24,291,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,7,2015,2015,Mean percentages ofergosterol to MBC ratios measured at 7 m at 5-20 cm,19.145,280
8,Soil quality,Soil microbial activities (βglucosidase),nmol mg-1,0.14199690417597438,0.00350896066561191,56.619,2.403000000000006,11.772247703815982,24,49.123999999999995,2.03,9.944928355699702,24,292,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,0,2015,2015,Mean percentages ofmicrobial activities (enzyme activities) measured at tree row at 0-5 cm,19.145,281
8,Soil quality,Soil microbial activities (βglucosidase),nmol mg-1,-0.03399702189466142,0.00302597955085762,47.482,1.7240000000000002,8.445840633116399,24,49.123999999999995,2.03,9.944928355699702,24,293,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,1,2015,2015,Mean percentages ofmicrobial activities (enzyme activities) measured at tree row at 0-5 cm,19.145,282
8,Soil quality,Soil microbial activities (βglucosidase),nmol mg-1,-0.0602862497897034,0.00310521996988392,46.25,1.7289999999999992,8.470335530544226,24,49.123999999999995,2.03,9.944928355699702,24,294,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,7,2015,2015,Mean percentages ofmicrobial activities (enzyme activities) measured at tree row at 0-5 cm,19.145,283
8,Soil quality,Soil microbial activities (βglucosidase),nmol mg-1,-0.04023005606456855,0.00393166947022724,45.018,2.0410000000000004,9.998817130040932,24,46.866,2.03,9.944928355699702,24,295,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,0,2015,2015,Mean percentages of microbial activities (enzyme activities)  measured at tree row at 5-20  cm depth,19.145,284
8,Soil quality,Soil microbial activities (βglucosidase),nmol mg-1,-0.02440673189454504,0.00348417391663194,45.736,1.8339999999999996,8.984728376528695,24,46.866,2.03,9.944928355699702,24,296,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,1,2015,2015,Mean percentages of microbial activities (enzyme activities)  measured at tree row at 5-20  cm depth,19.145,285
8,Soil quality,Soil microbial activities (βglucosidase),nmol mg-1,-0.02889905321019681,0.00369165778736962,45.531,1.94,9.50402020199873,24,46.866,2.03,9.944928355699702,24,297,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,7,2015,2015,Mean percentages of microbial activities (enzyme activities)  measured at tree row at 5-20  cm depth,19.145,286
8,Soil quality,Soil microbial activities (βglucosidase),nmol mg-1,0.02971719285130883,5.913611039086335e-4,22.541,0.43,2.106561178793533,24,21.881,0.33,1.6166632302368975,24,298,NA,Monoculture,Biomass-Arable,Other soil characterisitics,48,0,2015,2015,Mean percentages ofmicrobial activities (s β-xylosidases) measured at tree row at 0-5 cm,19.145,287
